civilian_network_s,crow_flies_km,bearing_deg,borough,origin_layer,start_lat,start_lon,dest_lat,dest_lon,osm_path_km,osm_n_edges,osm_n_nodes,osm_mean_speed_kmh,osm_min_speed_kmh,osm_primary_share,osm_motorway_share,osm_residential_share,osm_circuity,osm_route_ok,travel_seconds,hour,dow,is_weekend,is_rush,is_night,severity,wx_is_precip,wx_is_snow,wx_temp_c,wx_humidity,wx_precip_mm,wx_wind_kmh,wx_visibility_m,wx_cloudcover
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,691.3602308703156,17,3,0,1,0,2.0,0,0,24.8,58.5,0.0,15.55,,82.5
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,364.98131552049404,0,5,1,0,1,7.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,641.6636170956639,19,6,1,1,0,3.0,0,0,25.25,64.5,0.0,12.0,,100.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,834.8989297024756,19,2,0,1,0,3.0,1,0,25.25,64.5,0.3996526957175671,12.0,,100.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,370.4749298701335,5,0,0,0,1,2.0,1,0,16.25,91.5,1.8246726068802406,7.1499999999999995,,46.5
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,325.8275628199909,0,2,0,0,1,5.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,410.589364753309,21,3,0,0,0,4.0,0,0,21.200000000000003,75.0,0.0,7.199999999999999,,99.5
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,498.4039894660573,10,5,1,0,0,6.0,0,0,23.55,61.0,0.0,9.25,,21.5
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,592.9593945355267,6,2,0,0,0,6.0,0,0,16.2,93.0,0.0,7.800000000000001,,66.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,408.15595390634337,21,1,0,0,0,6.0,0,0,21.200000000000003,75.0,0.0,7.199999999999999,,99.5
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,604.5614243879904,7,2,0,1,0,2.0,0,0,18.049999999999997,86.5,0.0,9.75,,63.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,563.1595538531653,6,3,0,0,0,5.0,0,0,16.2,93.0,0.0,7.800000000000001,,66.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,438.68439446422764,14,4,0,0,0,5.0,0,0,26.8,48.5,0.0,11.8,,83.0
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,437.96170527039624,1,3,0,0,1,4.0,0,0,17.0,82.0,0.0,8.7,,60.5
578.7820548244189,5.228354523189438,137.5857373924817,BRONX,hospital_bay,40.8804682307,-73.8810941706,40.845746567470684,-73.83917046952729,7.887617131432959,54.0,55.0,45.89671750399185,38.73060232089916,0.3148148148148148,0.12962962962962962,0.18518518518518517,1.5086232382385,1.0,370.43787220758674,2,1,0,0,1,6.0,0,0,16.65,87.5,0.0,7.75,,65.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,588.0157850188799,23,3,0,0,1,4.0,0,0,20.049999999999997,85.5,0.0,6.4,,55.0
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,806.1682679084603,11,3,0,0,0,7.0,0,0,25.0,56.0,0.0,9.55,,45.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,1078.0122663860461,9,4,0,1,0,5.0,0,0,21.9,64.5,0.0,8.5,,50.0
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,818.6655700427453,11,6,1,0,0,7.0,0,0,25.0,56.0,0.0,9.55,,45.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,459.2019426184904,3,4,0,0,1,2.0,0,0,16.85,84.5,0.0,8.55,,77.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,555.9606746402376,0,0,0,0,1,6.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,637.4241384708572,23,2,0,0,1,3.0,0,0,20.049999999999997,85.5,0.0,6.4,,55.0
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,735.0673690087493,15,5,1,0,0,3.0,0,0,26.15,52.0,0.0,13.25,,97.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,594.9579527413835,3,3,0,0,1,6.0,0,0,16.85,84.5,0.0,8.55,,77.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,694.0474060357759,20,1,0,0,0,4.0,0,0,22.5,71.5,0.0,10.25,,81.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,618.0334146641707,0,0,0,0,1,7.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,774.7250104192018,12,1,0,0,0,3.0,0,0,26.299999999999997,53.5,0.0,11.7,,61.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,698.4190057228308,22,1,0,0,1,4.0,0,0,20.6,84.5,0.0,6.75,,99.5
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,710.2154612501265,23,1,0,0,1,7.0,0,0,20.049999999999997,85.5,0.0,6.4,,55.0
914.893810271263,9.692178152546164,208.1474143867993,MANHATTAN,hospital_bay,40.7904119838,-73.9528590584,40.71354369879897,-74.00710693558435,12.179603967625466,84.0,85.0,44.07474843514803,32.1868,0.39285714285714285,0.17857142857142858,0.047619047619047616,1.2566426014802305,1.0,540.2541416135743,4,4,0,0,1,5.0,0,0,16.65,89.0,0.0,7.1,,54.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,711.8781923757092,15,2,0,0,0,4.0,1,0,26.15,52.0,2.581458460979801,13.25,,97.5
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,703.4590987456717,1,0,0,0,1,3.0,0,1,17.0,82.0,0.0,8.7,,60.5
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,1066.1232797291216,18,1,0,1,0,2.0,0,0,25.55,61.5,0.0,14.35,,92.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,518.0056824795586,0,6,1,0,1,2.0,1,0,18.5,77.5,0.6351119339203717,8.149999999999999,,31.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,796.6575940991438,13,3,0,0,0,3.0,0,0,27.0,51.0,0.0,13.35,,72.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,735.9249514611279,15,0,0,0,0,7.0,0,0,26.15,52.0,0.0,13.25,,97.5
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,554.4320142105007,0,1,0,0,1,6.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,667.5739632221755,4,6,1,0,1,5.0,0,0,16.65,89.0,0.0,7.1,,54.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,757.2833953507463,22,2,0,0,1,6.0,0,0,20.6,84.5,0.0,6.75,,99.5
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,693.8913203659804,11,2,0,0,0,6.0,0,0,25.0,56.0,0.0,9.55,,45.5
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,630.9781570663404,0,5,1,0,1,5.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,629.4111622348296,20,4,0,0,0,4.0,0,0,22.5,71.5,0.0,10.25,,81.5
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,693.1525433021322,14,3,0,0,0,5.0,0,0,26.8,48.5,0.0,11.8,,83.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,939.2621137121057,13,3,0,0,0,7.0,0,1,27.0,51.0,0.0,13.35,,72.0
916.4259073110277,9.269997823971076,197.56926189768504,QUEENS,hospital_bay,40.755531,-73.815475,40.676047998092066,-73.84865647201624,13.572779726050193,91.0,92.0,50.09885749366512,38.73060232089916,0.5714285714285714,0.13186813186813187,0.16483516483516483,1.4641621264411357,1.0,651.7758684627211,4,6,1,0,1,5.0,1,0,16.65,89.0,2.9165644031955615,7.1,,54.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,281.073225267863,5,1,0,0,1,7.0,1,0,16.25,91.5,1.9187191162652324,7.1499999999999995,,46.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,383.57602123848096,13,2,0,0,0,4.0,0,0,27.0,51.0,0.0,13.35,,72.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,594.4368167955397,17,4,0,1,0,2.0,0,0,24.8,58.5,0.0,15.55,,82.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,689.5200377005874,17,2,0,1,0,5.0,0,0,24.8,58.5,0.0,15.55,,82.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,429.8861784733121,23,2,0,0,1,3.0,0,0,20.049999999999997,85.5,0.0,6.4,,55.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,289.04824448562533,5,1,0,0,1,2.0,0,0,16.25,91.5,0.0,7.1499999999999995,,46.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,564.5535289782922,18,4,0,1,0,3.0,0,0,25.55,61.5,0.0,14.35,,92.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,420.6501094520438,14,6,1,0,0,5.0,0,0,26.8,48.5,0.0,11.8,,83.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,397.2200584775098,20,2,0,0,0,4.0,0,0,22.5,71.5,0.0,10.25,,81.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,315.95530336085835,1,2,0,0,1,5.0,0,0,17.0,82.0,0.0,8.7,,60.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,338.53205688781014,0,5,1,0,1,4.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,450.1785133721558,22,3,0,0,1,6.0,1,0,20.6,84.5,2.125095018307641,6.75,,99.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,426.3475800020658,13,3,0,0,0,3.0,0,0,27.0,51.0,0.0,13.35,,72.0
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,383.09624613838025,3,1,0,0,1,3.0,1,0,16.85,84.5,1.2464104080705838,8.55,,77.5
540.8287677557008,5.839677898954642,277.60154641140684,BROOKLYN,ems_station,40.674488,-73.911413,40.68141485303249,-73.98005709840152,6.6656501877958885,48.0,49.0,43.54292269417732,38.73060232089916,0.7083333333333334,0.0,0.0625,1.1414414122034202,1.0,605.2187891326377,18,2,0,1,0,2.0,0,0,25.55,61.5,0.0,14.35,,92.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,429.90670300511675,0,5,1,0,1,6.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,378.5472315985706,3,4,0,0,1,2.0,0,0,16.85,84.5,0.0,8.55,,77.5
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,702.1762355707032,12,5,1,0,0,2.0,0,1,26.299999999999997,53.5,0.0,11.7,,61.5
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,439.2709279574777,5,6,1,0,1,6.0,0,0,16.25,91.5,0.0,7.1499999999999995,,46.5
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,853.0885438861618,6,6,1,0,0,7.0,1,0,16.2,93.0,1.7315658052190108,7.800000000000001,,66.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,946.3664095517897,19,0,0,1,0,4.0,1,0,25.25,64.5,2.5594329408109493,12.0,,100.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,494.8354222818541,23,3,0,0,1,2.0,0,0,20.049999999999997,85.5,0.0,6.4,,55.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,899.5396279196292,17,6,1,1,0,7.0,0,0,24.8,58.5,0.0,15.55,,82.5
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,724.3929109209794,6,6,1,0,0,2.0,0,0,16.2,93.0,0.0,7.800000000000001,,66.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,423.5271607479067,21,5,1,0,0,5.0,0,0,21.200000000000003,75.0,0.0,7.199999999999999,,99.5
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,513.7436797706828,20,2,0,0,0,7.0,0,0,22.5,71.5,0.0,10.25,,81.5
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,803.6152800911153,16,1,0,1,0,3.0,0,0,25.35,53.5,0.0,14.850000000000001,,97.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,478.2652626768873,0,1,0,0,1,4.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,691.944887164041,9,2,0,1,0,4.0,0,0,21.9,64.5,0.0,8.5,,50.0
